ITEM: TIMESTEP
26200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
13 4.90473 
14 -0.852239 
15 -114.798 
16 -179.133 
17 63.0583 
18 -60.5929 
19 176.989 
20 53.3383 
21 -65.2016 
22 -67.4151 
23 168.934 
24 50.3939 
25 -155.18 
26 -38.5894 
27 85.3887 
28 -172.403 
29 68.6273 
30 -46.3282 
31 88.3192 
32 -147.889 
33 -30.8186 
34 -149.953 
35 -27.9509 
36 90.1069 
37 -90.8167 
38 146.788 
39 29.7906 
40 -96.3208 
41 146.682 
42 26.0744 
43 23.9211 
44 -93.0765 
45 146.316 
46 -156.644 
47 80.0997 
48 -26.7249 
49 151.452 
50 28.7499 
51 -89.4274 
52 147.87 
53 19.9688 
54 -102.733 
55 -28.65 
56 89.6159 
57 -154.796 
58 83.3774 
59 -29.614 
60 -157.518 
61 89.4909 
62 -35.6909 
63 -41.1208 
64 -154.112 
65 80.706 
66 171.589 
67 -71.765 
68 46.37 
69 86.5997 
70 -31.8991 
71 -146.809 
72 -179.454 
73 -57.4145 
74 61.4012 
75 -88.3762 
76 155.968 
77 36.2297 
78 -82.2204 
79 158.041 
80 33.4353 
81 27.4454 
82 -92.293 
83 143.101 
84 111.513 
85 -8.42966 
86 -127.729 
87 103.01 
88 -21.8401 
89 -138.246 
90 154.725 
91 35.0866 
92 -87.2992 
93 162.842 
94 40.4564 
95 -77.5197 
96 -79.6992 
97 157.915 
98 39.939 
99 -178.464 
100 -58.1843 
101 62.5575 
102 176.009 
103 55.6563 
104 -62.0622 
105 -40.5683 
106 80.6322 
107 -167.743 
108 56.9978 
109 -58.9943 
110 -177.977 
111 62.9034 
112 -56.0789 
113 178.895 
114 178.005 
115 59.0225 
116 -66.0032 
ITEM: TIMESTEP
27500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -85.2146 
2 155.597 
3 38.2778 
4 -143.176 
5 89.1264 
6 -24.6715 
7 168.366 
8 173.318 
9 56.2232 
10 -71.3046 
11 -63.8636 
12 179.041 
13 51.5136 
14 52.9883 
15 -64.1067 
16 -167.157 
17 57.2072 
18 -55.718 
19 -179.944 
20 67.1311 
21 -44.3074 
22 -68.8202 
23 178.255 
24 66.816 
25 -159.291 
26 -25.2093 
27 83.5455 
28 -171.243 
29 72.835 
30 -52.1809 
31 141.561 
32 -97.7883 
33 15.7346 
34 158.334 
35 -79.5813 
36 39.9818 
37 -153.972 
38 87.2223 
39 -30.858 
40 -147.364 
41 94.5561 
42 -28.5575 
43 -34.4877 
44 -152.568 
45 84.3184 
46 -122.727 
47 113.723 
48 0.348039 
49 134.211 
50 14.2395 
51 -107.047 
52 132.981 
53 7.70223 
54 -112.269 
55 -28.9033 
56 91.2891 
57 -177.794 
58 61.1768 
59 -57.5043 
60 178.894 
61 60.2131 
62 -60.0771 
63 -61.0422 
64 -179.723 
65 59.9866 
66 167.128 
67 -76.5095 
68 44.217 
69 90.722 
70 -31.5505 
71 -149.415 
72 171.994 
73 -74.7918 
74 46.191 
75 -95.6612 
76 151.225 
77 30.6769 
78 -86.8122 
79 152.64 
80 26.3015 
81 33.0774 
82 -87.4708 
83 146.191 
84 158.747 
85 40.3197 
86 -82.5744 
87 146.265 
88 24.2143 
89 -95.1142 
90 134.7 
91 14.158 
92 -101.885 
93 137.533 
94 21.4902 
95 -101.925 
96 -103.662 
97 140.295 
98 16.8794 
99 -163.851 
100 -42.4072 
101 73.0131 
102 -157.444 
103 84.849 
104 -30.5091 
105 -65.2253 
106 57.191 
107 170.303 
108 18.5664 
109 -104.821 
110 146.133 
111 9.01075 
112 -100.035 
113 132.398 
114 126.191 
115 17.1451 
116 -110.421 
ITEM: TIMESTEP
27600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -87.3015 
2 156.627 
3 39.4223 
4 -166.651 
5 72.5099 
6 -45.3001 
7 -155.309 
8 -154.637 
9 89.1748 
10 -36.2003 
11 -38.0797 
12 -154.268 
13 80.3567 
14 86.2549 
15 -29.9335 
16 164.204 
17 40.6363 
18 -76.5683 
19 157.179 
20 39.974 
21 -79.2533 
22 -87.4356 
23 155.36 
24 36.1325 
25 -156.965 
26 -32.288 
27 79.5078 
28 -177.402 
29 61.2714 
30 -53.5874 
31 -160.312 
32 -42.2063 
33 75.4448 
34 -172.476 
35 -50.5597 
36 67.4211 
37 179.569 
38 53.7142 
39 -60.9702 
40 175.179 
41 60.4944 
42 -58.9666 
43 -67.5436 
44 177.772 
45 58.311 
46 -128.851 
47 106.471 
48 -7.9133 
49 93.9426 
50 -14.9619 
51 -141.784 
52 109.312 
53 -19.5973 
54 -128.502 
55 -79.3109 
56 33.6514 
57 146.624 
58 26.8316 
59 -92.787 
60 150.571 
61 30.9526 
62 -89.6364 
63 -86.8302 
64 153.551 
65 32.9623 
66 136.902 
67 -109.406 
68 11.6764 
69 102.781 
70 -16.2066 
71 -136.553 
72 174.988 
73 -66.6616 
74 54.4692 
75 -83.6116 
76 156.102 
77 39.0681 
78 -84.7537 
79 158.213 
80 35.5331 
81 34.2735 
82 -82.76 
83 154.56 
84 -168.495 
85 66.4397 
86 -49.8646 
87 -179.456 
88 65.1423 
89 -57.0861 
90 163.38 
91 43.5252 
92 -73.7414 
93 161.672 
94 44.4055 
95 -78.4733 
96 -81.7936 
97 160.94 
98 38.0611 
99 -160.884 
100 -40.9016 
101 74.6452 
102 171.544 
103 52.8715 
104 -64.7514 
105 -92.8171 
106 18.1411 
107 126.676 
108 80.8702 
109 -27.3047 
110 -142.776 
111 88.1395 
112 -27.3321 
113 -163.686 
114 -153.527 
115 91.0014 
116 -45.3521 
ITEM: TIMESTEP
27700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 79.6833 
2 -37.0274 
3 -154.079 
4 -157.51 
5 90.7131 
6 -36.3716 
7 -129.753 
8 -135.698 
9 106.579 
10 -10.4265 
11 -17.6951 
12 -135.417 
13 107.577 
14 104.975 
15 -12.7475 
16 161.744 
17 38.8149 
18 -82.4308 
19 159.234 
20 37.9882 
21 -77.8367 
22 -93.129 
23 145.625 
24 29.8005 
25 178.143 
26 -57.3446 
27 61.2098 
28 173.228 
29 48.7838 
30 -62.0615 
31 -168.151 
32 -45.6822 
33 73.5231 
34 -158.161 
35 -37.3328 
36 80.9609 
37 -150.897 
38 89.2616 
39 -32.7229 
40 -153.557 
41 84.4589 
42 -33.7153 
43 -34.9084 
44 -156.893 
45 84.9329 
46 -129.269 
47 109.661 
48 -18.0526 
49 97.7672 
50 -29.8484 
51 -139.901 
52 92.4836 
53 -21.5369 
54 -149.152 
55 -57.7208 
56 64.8714 
57 141.988 
58 20.051 
59 -97.9368 
60 139.535 
61 21.5471 
62 -98.5284 
63 -99.7759 
64 142.236 
65 22.1608 
66 145.774 
67 -96.1429 
68 24.0174 
69 173.412 
70 49.3076 
71 -67.0642 
72 166.673 
73 -72.0779 
74 46.8045 
75 167.425 
76 46.2151 
77 -74.5663 
78 173.353 
79 52.5716 
80 -65.4367 
81 -68.0381 
82 171.181 
83 53.1722 
84 161.24 
85 32.8176 
86 -81.2676 
87 -178.281 
88 60.9276 
89 -55.1669 
90 -178.418 
91 58.2626 
92 -60.0386 
93 176.511 
94 58.2098 
95 -60.1699 
96 -62.8174 
97 178.881 
98 60.5016 
99 -112.767 
100 8.91182 
101 128.846 
102 173.751 
103 45.1648 
104 -71.6614 
105 -156.358 
106 -39.3728 
107 67.6193 
108 60.0893 
109 -55.9802 
110 -165.107 
111 67.6211 
112 -41.5055 
113 -176.309 
114 -174.006 
115 76.8672 
116 -57.9367 
ITEM: TIMESTEP
27800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 157.457 
2 37.4947 
3 -82.6392 
4 -170.385 
5 67.9728 
6 -51.0159 
7 -122.35 
8 -119.533 
9 117.242 
10 0.747588 
11 -8.60393 
12 -131.828 
13 111.677 
14 117.369 
15 -5.85503 
16 166.497 
17 46.7159 
18 -70.9942 
19 164.037 
20 46.3272 
21 -76.1813 
22 -79.076 
23 163.214 
24 40.7054 
25 -167.798 
26 -48.1026 
27 70.6211 
28 -117.425 
29 122.338 
30 10.654 
31 168.61 
32 -69.9054 
33 48.4464 
34 -142.952 
35 -21.3938 
36 100.854 
37 -134.201 
38 104.92 
39 -18.1247 
40 -130.985 
41 105.971 
42 -10.1056 
43 -12.3008 
44 -135.345 
45 108.579 
46 -172.053 
47 67.0808 
48 -49.1859 
49 59.3214 
50 -64.5633 
51 174.586 
52 50.701 
53 -66.9483 
54 169.167 
55 -49.9321 
56 67.4923 
57 -175.427 
58 62.3617 
59 -59.9582 
60 179.135 
61 56.8152 
62 -58.6532 
63 -60.0178 
64 177.662 
65 62.1939 
66 -160.655 
67 -42.8855 
68 82.0123 
69 171.632 
70 55.1859 
71 -68.4863 
72 163.007 
73 -78.0556 
74 36.0799 
75 162.024 
76 52.0161 
77 -67.6884 
78 168.28 
79 48.5758 
80 -81.7115 
81 -70.0964 
82 170.199 
83 39.9117 
84 173.964 
85 57.2777 
86 -60.7085 
87 -177.202 
88 59.5543 
89 -60.4962 
90 165.901 
91 47.4167 
92 -75.5475 
93 171.941 
94 48.9764 
95 -69.5752 
96 -66.3373 
97 170.698 
98 52.1468 
99 -171.778 
100 -52.9716 
101 70.7162 
102 165.837 
103 39.5846 
104 -68.2818 
105 -99.2616 
106 19.6955 
107 134.253 
108 66.8053 
109 -51.9066 
110 -161.58 
111 72.2589 
112 -37.4143 
113 -169.029 
114 -178.946 
115 71.3808 
116 -60.2341 
ITEM: TIMESTEP
27900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -158.992 
2 78.5288 
3 -41.9958 
4 -173.027 
5 61.0657 
6 -53.7487 
7 -116.913 
8 -121.642 
9 123.547 
10 1.69172 
11 0.653075 
12 -114.158 
13 123.986 
14 119.753 
15 4.94202 
16 -166.368 
17 71.4009 
18 -49.0864 
19 -170.437 
20 69.0754 
21 -48.2062 
22 -42.8941 
23 -163.381 
24 79.3371 
25 -133.165 
26 -13.6342 
27 109.049 
28 -112.962 
29 126.592 
30 6.54201 
31 -132.354 
32 -10.573 
33 102.2 
34 171.625 
35 -68.3562 
36 56.5374 
37 157.899 
38 32.2348 
39 -89.6334 
40 162.411 
41 40.5426 
42 -71.9249 
43 -85.6372 
44 152.495 
45 40.027 
46 168.436 
47 48.171 
48 -67.2515 
49 52.4899 
50 -55.541 
51 172.497 
52 64.4662 
53 -69.5961 
54 -177.627 
55 -63.8227 
56 46.2357 
57 -145.176 
58 94.2344 
59 -20.3902 
60 -140.931 
61 104.445 
62 -20.3411 
63 -29.9418 
64 -144.566 
65 90.6479 
66 -167.727 
67 -47.8343 
68 67.9903 
69 147.002 
70 26.3843 
71 -89.5998 
72 165.652 
73 -75.0014 
74 44.9052 
75 -112.694 
76 126.94 
77 7.21075 
78 -107.301 
79 132.97 
80 13.0647 
81 10.4311 
82 -109.299 
83 130.796 
84 -161.201 
85 69.1561 
86 -44.8757 
87 -178.427 
88 61.1705 
89 -60.0914 
90 -167.982 
91 72.7435 
92 -47.006 
93 -160.182 
94 80.0685 
95 -40.9079 
96 -48.0811 
97 -167.831 
98 71.1931 
99 162.509 
100 -75.1231 
101 40.7541 
102 147.455 
103 23.0699 
104 -87.5971 
105 -80.4001 
106 32.2708 
107 161.47 
108 97.8265 
109 -20.463 
110 -139.369 
111 101.195 
112 -17.7112 
113 -140.516 
114 -142.095 
115 98.9995 
116 -23.8051 
ITEM: TIMESTEP
28000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -94.1484 
2 145.067 
3 22.5072 
4 -179.088 
5 64.3277 
6 -55.2819 
7 -107.018 
8 -100.57 
9 140.08 
10 10.9216 
11 13.7546 
12 -105.596 
13 125.246 
14 141.491 
15 22.1404 
16 -143.345 
17 87.1806 
18 -30.8564 
19 -151.177 
20 90.7858 
21 -21.7029 
22 -32.1028 
23 -150.14 
24 97.3715 
25 -122.209 
26 3.49196 
27 124.859 
28 -118.637 
29 122.556 
30 7.36583 
31 -166.601 
32 -55.2754 
33 63.3365 
34 117.917 
35 -119.699 
36 -3.91153 
37 165.102 
38 45.5337 
39 -74.3604 
40 169.09 
41 49.1956 
42 -71.3422 
43 -79.0795 
44 161.026 
45 40.4886 
46 -169.853 
47 65.9239 
48 -53.1099 
49 109.701 
50 -12.2667 
51 -126.528 
52 111.504 
53 -9.03683 
54 -131.005 
55 -43.4321 
56 72.9807 
57 -142.365 
58 94.5154 
59 -22.6353 
60 -145.371 
61 97.4782 
62 -22.2514 
63 -26.1852 
64 -143.336 
65 96.9345 
66 176.433 
67 -63.034 
68 58.485 
69 -167.162 
70 69.4736 
71 -45.9271 
72 164.627 
73 -75.364 
74 44.869 
75 -147.103 
76 93.7581 
77 -27.6481 
78 -146.466 
79 92.1279 
80 -27.3267 
81 -29.5259 
82 -150.932 
83 89.6134 
84 -143.952 
85 96.7336 
86 -18.2914 
87 163.742 
88 44.5507 
89 -72.7392 
90 147.326 
91 26.6541 
92 -90.6222 
93 140.654 
94 23.3779 
95 -98.6736 
96 -95.6199 
97 147.104 
98 25.0524 
99 148.023 
100 -89.6532 
101 28.7684 
102 -158.07 
103 77.6785 
104 -41.4152 
105 -77.0497 
106 25.0899 
107 152.853 
108 -169.879 
109 76.8389 
110 -37.3577 
111 -156.194 
112 89.6092 
113 -42.9126 
114 -39.6739 
115 -153.871 
116 73.6077 
ITEM: TIMESTEP
28100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -70.5051 
2 159.642 
3 40.9237 
4 -135.585 
5 -134.435 
6 105.665 
7 -14.7063 
8 -13.5982 
9 -133.499 
10 106.131 
11 104.686 
12 -15.2144 
13 -127.163 
14 109.696 
15 -10.1007 
16 -121.496 
17 118.707 
18 1.64405 
19 -5.12627 
20 -124.923 
21 118.014 
22 -133.783 
23 -17.814 
24 108.112 
25 -120.656 
26 118.862 
27 2.04576 
28 -157.261 
29 84.3426 
30 -35.7643 
31 -179.966 
32 -65.2503 
33 63.4098 
34 104.051 
35 -138.124 
36 -19.0669 
37 -177.494 
38 68.9236 
39 -51.2899 
40 -166.86 
41 72.9267 
42 -53.2774 
43 -53.2522 
44 -173.466 
45 60.3302 
46 179.227 
47 52.6246 
48 -64.5388 
49 122.797 
50 0.992632 
51 -116.541 
52 121.655 
53 9.26773 
54 -112.537 
55 -24.7901 
56 94.9627 
57 -137.4 
58 -14.4151 
59 99.0832 
60 -114.463 
61 122.679 
62 4.42912 
63 -117.337 
64 124.414 
65 5.52153 
66 -2.26052 
67 -120.51 
68 120.598 
69 -133.35 
70 104.297 
71 -11.076 
72 159.318 
73 38.0069 
74 -78.8204 
75 157.239 
76 40.4115 
77 -81.4505 
78 -80.4649 
79 162.708 
80 40.8457 
81 142.48 
82 -95.769 
83 23.113 
84 175.245 
85 57.7234 
86 -64.9223 
87 131.163 
88 10.3324 
89 -107.492 
90 154.964 
91 34.3108 
92 -86.7338 
93 156.255 
94 35.2107 
95 -83.0919 
96 -88.997 
97 149.958 
98 31.6559 
99 -169.82 
100 -51.0076 
101 72.0859 
102 167.552 
103 50.5655 
104 -71.193 
105 31.6196 
106 147.887 
107 -95.7369 
108 152.22 
109 29.5947 
110 -84.1033 
111 148.47 
112 34.7719 
113 -88.905 
114 -86.1011 
115 160.201 
116 36.524 
ITEM: TIMESTEP
28200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -36.0565 
2 -157.959 
3 78.5039 
4 -127.082 
5 -131.058 
6 114.376 
7 -6.77755 
8 -10.1479 
9 -124.714 
10 114.132 
11 108.638 
12 -5.92856 
13 -150.096 
14 85.0214 
15 -29.5885 
16 -150.868 
17 94.5218 
18 -25.986 
19 -32.1602 
20 -146.77 
21 92.722 
22 -160.514 
23 -41.209 
24 77.2996 
25 -119.998 
26 119.272 
27 -0.501676 
28 178.414 
29 58.8756 
30 -62.6196 
31 -159.757 
32 -36.492 
33 77.7662 
34 121.442 
35 -128.979 
36 -3.18671 
37 171.123 
38 56.2597 
39 -63.2189 
40 179.708 
41 60.2294 
42 -65.4289 
43 -62.6394 
44 177.882 
45 52.2237 
46 -171.658 
47 70.6765 
48 -43.7514 
49 132.17 
50 17.2536 
51 -112.061 
52 133.023 
53 8.74428 
54 -106.172 
55 -17.5504 
56 97.4644 
57 -96.61 
58 30.9109 
59 143.542 
60 -122.947 
61 107.305 
62 -6.65331 
63 -127.387 
64 118.655 
65 2.36133 
66 -3.73921 
67 -117.697 
68 126.009 
69 -155.395 
70 74.0555 
71 -42.2261 
72 136.816 
73 20.1887 
74 -99.9709 
75 134.991 
76 14.8315 
77 -108.381 
78 -101.68 
79 138.16 
80 14.9475 
81 127.92 
82 -117.154 
83 4.7146 
84 -171.545 
85 72.282 
86 -51.782 
87 150.313 
88 31.1726 
89 -90.0826 
90 163.869 
91 42.5899 
92 -77.167 
93 170.579 
94 50.822 
95 -68.1424 
96 -75.606 
97 164.637 
98 45.6726 
99 158.367 
100 -80.3238 
101 38.1843 
102 149.164 
103 29.9018 
104 -89.261 
105 65.5593 
106 -178.537 
107 -60.4905 
108 173.213 
109 48.2139 
110 -64.268 
111 166.616 
112 54.1344 
113 -68.3841 
114 -76.7357 
115 170.782 
116 48.2639 
ITEM: TIMESTEP
28300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -58.427 
2 -177.123 
3 54.8212 
4 -120.281 
5 -120.493 
6 115.84 
7 -4.67908 
8 -4.51934 
9 -128.186 
10 111.295 
11 123.905 
12 0.237985 
13 157.79 
14 30.9283 
15 -85.9466 
16 155.074 
17 38.199 
18 -78.0648 
19 -86.7768 
20 156.348 
21 40.0845 
22 176.279 
23 -60.2761 
24 63.6127 
25 -135.684 
26 108.545 
27 -8.22162 
28 137.29 
29 18.3701 
30 -104.465 
31 173.503 
32 -66.1804 
33 51.4791 
34 -150.264 
35 -26.4998 
36 96.3447 
37 -153.143 
38 79.9148 
39 -36.667 
40 -156.54 
41 86.8782 
42 -29.5978 
43 -37.6257 
44 -154.207 
45 89.3165 
46 -157.471 
47 86.6451 
48 -27.753 
49 104.919 
50 -8.81731 
51 -147.319 
52 98.9448 
53 -23.5599 
54 -137.296 
55 -34.7101 
56 78.6577 
57 -99.8748 
58 22.8194 
59 143.674 
60 -119.081 
61 117.916 
62 -8.22929 
63 -127.909 
64 105.945 
65 -4.90626 
66 4.88737 
67 -121.258 
68 127.89 
69 -166.171 
70 77.0584 
71 -42.3495 
72 152.202 
73 32.3358 
74 -87.2606 
75 151.848 
76 32.2514 
77 -88.2857 
78 -91.9476 
79 148.456 
80 27.9188 
81 169.946 
82 -72.3907 
83 51.607 
84 -169.678 
85 70.6277 
86 -46.7432 
87 152.16 
88 28.8438 
89 -92.2591 
90 142.988 
91 23.9753 
92 -96.3396 
93 141.89 
94 21.5756 
95 -99.0963 
96 -88.8551 
97 150.83 
98 30.1581 
99 151.705 
100 -89.8369 
101 32.2382 
102 -176.648 
103 65.9909 
104 -59.6457 
105 2.78589 
106 118.386 
107 -126.205 
108 178.105 
109 54.1219 
110 -53.8176 
111 172.684 
112 64.7446 
113 -63.3328 
114 -73.9193 
115 178.141 
116 50.0637 
ITEM: TIMESTEP
28400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -70.8576 
2 169.922 
3 49.644 
4 -155.585 
5 -151.658 
6 90.8941 
7 -33.9958 
8 -35.3893 
9 -152.837 
10 82.2732 
11 86.7522 
12 -30.6955 
13 -170.243 
14 74.4887 
15 -46.5488 
16 -170.746 
17 68.217 
18 -55.4775 
19 -47.6458 
20 -168.683 
21 67.6222 
22 -175.189 
23 -56.5165 
24 62.389 
25 159.917 
26 35.0471 
27 -73.5067 
28 137.419 
29 20.2555 
30 -94.5322 
31 -169.683 
32 -52.5667 
33 66.3997 
34 -107.632 
35 17.1747 
36 134.839 
37 -160.352 
38 70.7167 
39 -44.4676 
40 -167.072 
41 77.7433 
42 -38.1407 
43 -58.5889 
44 -173.773 
45 70.3428 
46 -126.279 
47 115.846 
48 -5.19253 
49 82.7241 
50 -33.1316 
51 -162.206 
52 81.9384 
53 -42.2372 
54 -158.093 
55 -26.4876 
56 83.7119 
57 -156.223 
58 -34.0941 
59 87.8946 
60 -144.104 
61 88.5721 
62 -27.5733 
63 -153.299 
64 90.5554 
65 -25.9748 
66 -32.4659 
67 -148.611 
68 94.8585 
69 -161.113 
70 75.6876 
71 -43.966 
72 173.88 
73 51.707 
74 -62.8373 
75 177.853 
76 63.3084 
77 -59.9739 
78 -71.6887 
79 173.767 
80 50.4847 
81 -174.155 
82 -52.6228 
83 63.0795 
84 -159.79 
85 81.9925 
86 -40.2764 
87 -175.706 
88 65.5396 
89 -53.4335 
90 142.082 
91 23.515 
92 -93.3694 
93 141.511 
94 24.6265 
95 -99.9223 
96 -101.314 
97 141.801 
98 17.2526 
99 179.742 
100 -61.8869 
101 54.7692 
102 -170.745 
103 71.4172 
104 -49.407 
105 -74.5593 
106 38.3713 
107 163.075 
108 -178.55 
109 65.1606 
110 -59.4012 
111 -176.909 
112 58.5293 
113 -60.6194 
114 -57.9481 
115 177.49 
116 58.3414 
ITEM: TIMESTEP
28500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -12.3336 
2 -137.748 
3 109.017 
4 -154.111 
5 -152.754 
6 86.4164 
7 -33.1554 
8 -31.3263 
9 -152.156 
10 88.2723 
11 86.2899 
12 -34.5397 
13 169.351 
14 49.6209 
15 -67.6805 
16 171.333 
17 54.032 
18 -68.9364 
19 -72.5687 
20 170.13 
21 47.1616 
22 174.91 
23 -62.4563 
24 50.9265 
25 -172.076 
26 68.5011 
27 -49.9437 
28 157.408 
29 40.1203 
30 -78.9377 
31 176.446 
32 -61.0877 
33 55.6281 
34 -105.164 
35 19.5405 
36 139.04 
37 -162.163 
38 73.3297 
39 -48.0301 
40 -167.168 
41 71.472 
42 -42.661 
43 -51.3017 
44 -172.661 
45 73.2055 
46 -111.475 
47 125.763 
48 11.7752 
49 94.4834 
50 -31.4087 
51 -147.378 
52 86.7304 
53 -28.1244 
54 -154.016 
55 -67.3025 
56 54.1929 
57 169.991 
58 -70.8979 
59 53.66 
60 -146.306 
61 92.225 
62 -26.466 
63 -153.838 
64 87.4706 
65 -32.3691 
66 -29.3829 
67 -148.074 
68 92.0863 
69 -151.562 
70 94.4093 
71 -26.4169 
72 159.482 
73 40.101 
74 -78.3822 
75 163.581 
76 45.0977 
77 -77.0383 
78 -81.0331 
79 160.484 
80 38.3476 
81 174.152 
82 -62.1788 
83 50.5995 
84 172.201 
85 50.4134 
86 -71.6285 
87 -132.379 
88 109.448 
89 -5.27451 
90 -167.008 
91 72.7802 
92 -48.6958 
93 -172.703 
94 65.8213 
95 -52.4908 
96 -57.003 
97 -178.479 
98 63.2088 
99 -156.94 
100 -37.7467 
101 85.6846 
102 -163.202 
103 76.3325 
104 -42.7577 
105 -63.9143 
106 53.7756 
107 179.617 
108 -176.785 
109 63.8841 
110 -59.0601 
111 -173.281 
112 63.7745 
113 -53.9502 
114 -54.1215 
115 -177.066 
116 65.2095 
ITEM: TIMESTEP
28600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1034440479022237e+01 2.1034440479022237e+01
-1.1245775088204779e+01 1.1245775088204779e+01
-1.1245775088204779e+01 1.1245775088204779e+01
ITEM: ENTRIES index c_dphi
1 -170.397 
2 59.6455 
3 -53.3957 
4 -156.539 
5 -157.484 
6 82.4036 
7 -37.1965 
8 -44.2427 
9 -164.355 
10 76.0449 
11 83.1733 
12 -36.939 
13 -170.303 
14 61.5643 
15 -50.1195 
16 -166.4 
17 81.9164 
18 -38.2667 
19 -58.0968 
20 -169.781 
21 70.0362 
22 -167.842 
23 -44.4024 
24 71.2629 
25 -166.599 
26 74.4694 
27 -39.5116 
28 -152.317 
29 84.3084 
30 -37.9459 
31 -149.842 
32 -24.1882 
33 87.8445 
34 -164.31 
35 -44.2162 
36 74.2469 
37 163.648 
38 46.4663 
39 -72.9237 
40 168.88 
41 49.4897 
42 -73.9382 
43 -70.7612 
44 169.849 
45 46.421 
46 -118.326 
47 116.573 
48 4.15709 
49 108.492 
50 -14.493 
51 -126.001 
52 111.014 
53 -5.88031 
54 -128.865 
55 -38.6895 
56 81.5184 
57 171.926 
58 -72.7048 
59 50.991 
60 -174.762 
61 59.1291 
62 -51.5334 
63 174.234 
64 63.5713 
65 -59.6574 
66 -62.8398 
67 -173.502 
68 63.269 
69 -179.356 
70 62.745 
71 -60.0727 
72 165.04 
73 50.0297 
74 -75.5521 
75 171.397 
76 45.8155 
77 -73.5921 
78 -69.3125 
79 165.106 
80 45.6982 
81 -174.098 
82 -53.827 
83 68.5453 
84 163.016 
85 42.2592 
86 -75.1982 
87 -147.929 
88 91.7244 
89 -26.4404 
90 -145.581 
91 94.6679 
92 -25.9677 
93 -151.47 
94 87.8946 
95 -31.7183 
96 -21.5676 
97 -142.203 
98 98.1838 
99 -144.033 
100 -27.3356 
101 94.9598 
102 -158.92 
103 85.1768 
104 -33.2137 
105 -71.7081 
106 48.5017 
107 174.509 
108 -154.626 
109 83.8664 
110 -34.2736 
111 -156.418 
112 85.442 
113 -34.9102 
114 -42.3254 
